"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat"
"401404049","BYU","FBS Independents","away","35","fumblesRecovered","0"
"401404049","BYU","FBS Independents","away","35","rushingTDs","3"
"401404049","BYU","FBS Independents","away","35","passingTDs","2"
"401404049","BYU","FBS Independents","away","35","kickReturnYards","27"
"401404049","BYU","FBS Independents","away","35","kickReturnTDs","0"
"401404049","BYU","FBS Independents","away","35","kickReturns","1"
"401404049","BYU","FBS Independents","away","35","kickingPoints","5"
"401404049","BYU","FBS Independents","away","35","tacklesForLoss","3"
"401404049","BYU","FBS Independents","away","35","defensiveTDs","0"
"401404049","BYU","FBS Independents","away","35","tackles","27"
"401404049","BYU","FBS Independents","away","35","sacks","3"
"401404049","BYU","FBS Independents","away","35","qbHurries","0"
"401404049","BYU","FBS Independents","away","35","passesDeflected","3"
"401404049","BYU","FBS Independents","away","35","possessionTime","32:27"
"401404049","BYU","FBS Independents","away","35","interceptions","0"
"401404049","BYU","FBS Independents","away","35","fumblesLost","0"
"401404049","BYU","FBS Independents","away","35","turnovers","0"
"401404049","BYU","FBS Independents","away","35","totalPenaltiesYards","0-0"
"401404049","BYU","FBS Independents","away","35","yardsPerRushAttempt","7.2"
"401404049","BYU","FBS Independents","away","35","rushingAttempts","50"
"401404049","BYU","FBS Independents","away","35","rushingYards","358"
"401404049","BYU","FBS Independents","away","35","yardsPerPass","7.8"
"401404049","BYU","FBS Independents","away","35","completionAttempts","7-12"
"401404049","BYU","FBS Independents","away","35","netPassingYards","93"
"401404049","BYU","FBS Independents","away","35","totalYards","451"
"401404049","BYU","FBS Independents","away","35","fourthDownEff","0-1"
"401404049","BYU","FBS Independents","away","35","thirdDownEff","6-9"
"401404049","BYU","FBS Independents","away","35","firstDowns","27"
"401404049","Stanford","Pac-12","home","26","fumblesRecovered","0"
"401404049","Stanford","Pac-12","home","26","rushingTDs","2"
"401404049","Stanford","Pac-12","home","26","puntReturnYards","2"
"401404049","Stanford","Pac-12","home","26","puntReturnTDs","0"
"401404049","Stanford","Pac-12","home","26","puntReturns","1"
"401404049","Stanford","Pac-12","home","26","passingTDs","1"
"401404049","Stanford","Pac-12","home","26","kickReturnYards","90"
"401404049","Stanford","Pac-12","home","26","kickReturnTDs","0"
"401404049","Stanford","Pac-12","home","26","kickReturns","5"
"401404049","Stanford","Pac-12","home","26","kickingPoints","6"
"401404049","Stanford","Pac-12","home","26","tacklesForLoss","2"
"401404049","Stanford","Pac-12","home","26","defensiveTDs","0"
"401404049","Stanford","Pac-12","home","26","tackles","21"
"401404049","Stanford","Pac-12","home","26","sacks","0"
"401404049","Stanford","Pac-12","home","26","qbHurries","0"
"401404049","Stanford","Pac-12","home","26","passesDeflected","1"
"401404049","Stanford","Pac-12","home","26","possessionTime","27:33"
"401404049","Stanford","Pac-12","home","26","interceptions","0"
"401404049","Stanford","Pac-12","home","26","fumblesLost","0"
"401404049","Stanford","Pac-12","home","26","turnovers","0"
"401404049","Stanford","Pac-12","home","26","totalPenaltiesYards","6-50"
"401404049","Stanford","Pac-12","home","26","yardsPerRushAttempt","2.8"
"401404049","Stanford","Pac-12","home","26","rushingAttempts","19"
"401404049","Stanford","Pac-12","home","26","rushingYards","53"
"401404049","Stanford","Pac-12","home","26","yardsPerPass","7.6"
"401404049","Stanford","Pac-12","home","26","completionAttempts","32-42"
"401404049","Stanford","Pac-12","home","26","netPassingYards","318"
"401404049","Stanford","Pac-12","home","26","totalYards","371"
"401404049","Stanford","Pac-12","home","26","fourthDownEff","2-2"
"401404049","Stanford","Pac-12","home","26","thirdDownEff","7-13"
"401404049","Stanford","Pac-12","home","26","firstDowns","20"
"401404018","Arizona State","Pac-12","away","14","rushingTDs","1"
"401404018","Arizona State","Pac-12","away","14","puntReturnYards","2"
"401404018","Arizona State","Pac-12","away","14","puntReturnTDs","0"
"401404018","Arizona State","Pac-12","away","14","puntReturns","1"
"401404018","Arizona State","Pac-12","away","14","passingTDs","1"
"401404018","Arizona State","Pac-12","away","14","kickReturnYards","55"
"401404018","Arizona State","Pac-12","away","14","kickReturnTDs","0"
"401404018","Arizona State","Pac-12","away","14","kickReturns","2"
"401404018","Arizona State","Pac-12","away","14","kickingPoints","2"
"401404018","Arizona State","Pac-12","away","14","interceptionYards","0"
"401404018","Arizona State","Pac-12","away","14","interceptionTDs","0"
"401404018","Arizona State","Pac-12","away","14","passesIntercepted","1"
"401404018","Arizona State","Pac-12","away","14","fumblesRecovered","0"
"401404018","Arizona State","Pac-12","away","14","totalFumbles","1"
"401404018","Arizona State","Pac-12","away","14","tacklesForLoss","6"
"401404018","Arizona State","Pac-12","away","14","defensiveTDs","0"
"401404018","Arizona State","Pac-12","away","14","tackles","34"
"401404018","Arizona State","Pac-12","away","14","sacks","4"
"401404018","Arizona State","Pac-12","away","14","qbHurries","3"
"401404018","Arizona State","Pac-12","away","14","passesDeflected","8"
"401404018","Arizona State","Pac-12","away","14","possessionTime","28:22"
"401404018","Arizona State","Pac-12","away","14","interceptions","1"
"401404018","Arizona State","Pac-12","away","14","fumblesLost","0"
"401404018","Arizona State","Pac-12","away","14","turnovers","1"
"401404018","Arizona State","Pac-12","away","14","totalPenaltiesYards","8-75"
"401404018","Arizona State","Pac-12","away","14","yardsPerRushAttempt","3.8"
"401404018","Arizona State","Pac-12","away","14","rushingAttempts","34"
"401404018","Arizona State","Pac-12","away","14","rushingYards","128"
"401404018","Arizona State","Pac-12","away","14","yardsPerPass","8.7"
"401404018","Arizona State","Pac-12","away","14","completionAttempts","14-26"
"401404018","Arizona State","Pac-12","away","14","netPassingYards","227"
"401404018","Arizona State","Pac-12","away","14","totalYards","355"
"401404018","Arizona State","Pac-12","away","14","fourthDownEff","1-2"
"401404018","Arizona State","Pac-12","away","14","thirdDownEff","4-13"
"401404018","Arizona State","Pac-12","away","14","firstDowns","19"
"401404018","Stanford","Pac-12","home","15","rushingTDs","0"
"401404018","Stanford","Pac-12","home","15","puntReturnYards","5"
"401404018","Stanford","Pac-12","home","15","puntReturnTDs","0"
"401404018","Stanford","Pac-12","home","15","puntReturns","1"
"401404018","Stanford","Pac-12","home","15","passingTDs","0"
"401404018","Stanford","Pac-12","home","15","kickReturnYards","48"
"401404018","Stanford","Pac-12","home","15","kickReturnTDs","0"
"401404018","Stanford","Pac-12","home","15","kickReturns","2"
"401404018","Stanford","Pac-12","home","15","kickingPoints","15"
"401404018","Stanford","Pac-12","home","15","interceptionYards","0"
"401404018","Stanford","Pac-12","home","15","interceptionTDs","0"
"401404018","Stanford","Pac-12","home","15","passesIntercepted","1"
"401404018","Stanford","Pac-12","home","15","fumblesRecovered","0"
"401404018","Stanford","Pac-12","home","15","totalFumbles","1"
"401404018","Stanford","Pac-12","home","15","tacklesForLoss","10"
"401404018","Stanford","Pac-12","home","15","defensiveTDs","0"
"401404018","Stanford","Pac-12","home","15","tackles","29"
"401404018","Stanford","Pac-12","home","15","sacks","4"
"401404018","Stanford","Pac-12","home","15","qbHurries","4"
"401404018","Stanford","Pac-12","home","15","passesDeflected","3"
"401404018","Stanford","Pac-12","home","15","possessionTime","31:38"
"401404018","Stanford","Pac-12","home","15","interceptions","1"
"401404018","Stanford","Pac-12","home","15","fumblesLost","0"
"401404018","Stanford","Pac-12","home","15","turnovers","1"
"401404018","Stanford","Pac-12","home","15","totalPenaltiesYards","6-60"
"401404018","Stanford","Pac-12","home","15","yardsPerRushAttempt","3.1"
"401404018","Stanford","Pac-12","home","15","rushingAttempts","25"
"401404018","Stanford","Pac-12","home","15","rushingYards","78"
"401404018","Stanford","Pac-12","home","15","yardsPerPass","5.5"
"401404018","Stanford","Pac-12","home","15","completionAttempts","33-58"
"401404018","Stanford","Pac-12","home","15","netPassingYards","320"
"401404018","Stanford","Pac-12","home","15","totalYards","398"
"401404018","Stanford","Pac-12","home","15","fourthDownEff","0-1"
"401404018","Stanford","Pac-12","home","15","thirdDownEff","9-19"
"401404018","Stanford","Pac-12","home","15","firstDowns","28"
"401403970","Stanford","Pac-12","home","41","rushingTDs","3"
"401403970","Stanford","Pac-12","home","41","puntReturnYards","7"
"401403970","Stanford","Pac-12","home","41","puntReturnTDs","0"
"401403970","Stanford","Pac-12","home","41","puntReturns","7"
"401403970","Stanford","Pac-12","home","41","passingTDs","3"
"401403970","Stanford","Pac-12","home","41","kickReturnYards","36"
"401403970","Stanford","Pac-12","home","41","kickReturnTDs","0"
"401403970","Stanford","Pac-12","home","41","kickReturns","2"
"401403970","Stanford","Pac-12","home","41","kickingPoints","5"
"401403970","Stanford","Pac-12","home","41","interceptionYards","0"
"401403970","Stanford","Pac-12","home","41","interceptionTDs","0"
"401403970","Stanford","Pac-12","home","41","passesIntercepted","1"
"401403970","Stanford","Pac-12","home","41","fumblesRecovered","0"
"401403970","Stanford","Pac-12","home","41","totalFumbles","4"
"401403970","Stanford","Pac-12","home","41","tacklesForLoss","3"
"401403970","Stanford","Pac-12","home","41","defensiveTDs","0"
"401403970","Stanford","Pac-12","home","41","tackles","26"
"401403970","Stanford","Pac-12","home","41","sacks","2"
"401403970","Stanford","Pac-12","home","41","qbHurries","7"
"401403970","Stanford","Pac-12","home","41","passesDeflected","2"
"401403970","Stanford","Pac-12","home","41","possessionTime","27:54"
"401403970","Stanford","Pac-12","home","41","interceptions","1"
"401403970","Stanford","Pac-12","home","41","fumblesLost","3"
"401403970","Stanford","Pac-12","home","41","turnovers","4"
"401403970","Stanford","Pac-12","home","41","totalPenaltiesYards","2-20"
"401403970","Stanford","Pac-12","home","41","yardsPerRushAttempt","6.0"
"401403970","Stanford","Pac-12","home","41","rushingAttempts","28"
"401403970","Stanford","Pac-12","home","41","rushingYards","169"
"401403970","Stanford","Pac-12","home","41","yardsPerPass","10.9"
"401403970","Stanford","Pac-12","home","41","completionAttempts","24-30"
"401403970","Stanford","Pac-12","home","41","netPassingYards","328"
"401403970","Stanford","Pac-12","home","41","totalYards","497"
"401403970","Stanford","Pac-12","home","41","fourthDownEff","1-1"
"401403970","Stanford","Pac-12","home","41","thirdDownEff","4-9"
"401403970","Stanford","Pac-12","home","41","firstDowns","20"
"401403970","Colgate","Patriot","away","10","rushingTDs","0"
"401403970","Colgate","Patriot","away","10","puntReturnYards","17"
"401403970","Colgate","Patriot","away","10","puntReturnTDs","0"
"401403970","Colgate","Patriot","away","10","puntReturns","2"
"401403970","Colgate","Patriot","away","10","passingTDs","0"
"401403970","Colgate","Patriot","away","10","kickReturnYards","13"
"401403970","Colgate","Patriot","away","10","kickReturnTDs","0"
"401403970","Colgate","Patriot","away","10","kickReturns","2"
"401403970","Colgate","Patriot","away","10","kickingPoints","4"
"401403970","Colgate","Patriot","away","10","interceptionYards","-2"
"401403970","Colgate","Patriot","away","10","interceptionTDs","0"
"401403970","Colgate","Patriot","away","10","passesIntercepted","1"
"401403970","Colgate","Patriot","away","10","fumblesRecovered","6"
"401403970","Colgate","Patriot","away","10","totalFumbles","1"
"401403970","Colgate","Patriot","away","10","tacklesForLoss","5"
"401403970","Colgate","Patriot","away","10","defensiveTDs","0"
"401403970","Colgate","Patriot","away","10","tackles","31"
"401403970","Colgate","Patriot","away","10","sacks","0"
"401403970","Colgate","Patriot","away","10","qbHurries","1"
"401403970","Colgate","Patriot","away","10","passesDeflected","0"
"401403970","Colgate","Patriot","away","10","possessionTime","32:06"
"401403970","Colgate","Patriot","away","10","interceptions","1"
"401403970","Colgate","Patriot","away","10","fumblesLost","0"
"401403970","Colgate","Patriot","away","10","turnovers","1"
"401403970","Colgate","Patriot","away","10","totalPenaltiesYards","6-40"
"401403970","Colgate","Patriot","away","10","yardsPerRushAttempt","4.1"
"401403970","Colgate","Patriot","away","10","rushingAttempts","39"
"401403970","Colgate","Patriot","away","10","rushingYards","159"
"401403970","Colgate","Patriot","away","10","yardsPerPass","3.0"
"401403970","Colgate","Patriot","away","10","completionAttempts","10-20"
"401403970","Colgate","Patriot","away","10","netPassingYards","59"
"401403970","Colgate","Patriot","away","10","totalYards","218"
"401403970","Colgate","Patriot","away","10","fourthDownEff","0-0"
"401403970","Colgate","Patriot","away","10","thirdDownEff","4-16"
"401403970","Colgate","Patriot","away","10","firstDowns","11"
"401404010","Stanford","Pac-12","home","27","fumblesRecovered","0"
"401404010","Stanford","Pac-12","home","27","rushingTDs","1"
"401404010","Stanford","Pac-12","home","27","puntReturnYards","19"
"401404010","Stanford","Pac-12","home","27","puntReturnTDs","0"
"401404010","Stanford","Pac-12","home","27","puntReturns","2"
"401404010","Stanford","Pac-12","home","27","passingTDs","2"
"401404010","Stanford","Pac-12","home","27","kickReturnYards","42"
"401404010","Stanford","Pac-12","home","27","kickReturnTDs","0"
"401404010","Stanford","Pac-12","home","27","kickReturns","2"
"401404010","Stanford","Pac-12","home","27","kickingPoints","9"
"401404010","Stanford","Pac-12","home","27","tacklesForLoss","8"
"401404010","Stanford","Pac-12","home","27","defensiveTDs","0"
"401404010","Stanford","Pac-12","home","27","tackles","34"
"401404010","Stanford","Pac-12","home","27","sacks","4"
"401404010","Stanford","Pac-12","home","27","qbHurries","2"
"401404010","Stanford","Pac-12","home","27","passesDeflected","1"
"401404010","Stanford","Pac-12","home","27","possessionTime","26:18"
"401404010","Stanford","Pac-12","home","27","interceptions","1"
"401404010","Stanford","Pac-12","home","27","fumblesLost","0"
"401404010","Stanford","Pac-12","home","27","turnovers","1"
"401404010","Stanford","Pac-12","home","27","totalPenaltiesYards","7-75"
"401404010","Stanford","Pac-12","home","27","yardsPerRushAttempt","3.3"
"401404010","Stanford","Pac-12","home","27","rushingAttempts","27"
"401404010","Stanford","Pac-12","home","27","rushingYards","90"
"401404010","Stanford","Pac-12","home","27","yardsPerPass","7.9"
"401404010","Stanford","Pac-12","home","27","completionAttempts","20-34"
"401404010","Stanford","Pac-12","home","27","netPassingYards","269"
"401404010","Stanford","Pac-12","home","27","totalYards","359"
"401404010","Stanford","Pac-12","home","27","fourthDownEff","0-0"
"401404010","Stanford","Pac-12","home","27","thirdDownEff","5-12"
"401404010","Stanford","Pac-12","home","27","firstDowns","19"
"401404010","Oregon State","Pac-12","away","28","fumblesRecovered","0"
"401404010","Oregon State","Pac-12","away","28","rushingTDs","2"
"401404010","Oregon State","Pac-12","away","28","puntReturnYards","11"
"401404010","Oregon State","Pac-12","away","28","puntReturnTDs","0"
"401404010","Oregon State","Pac-12","away","28","puntReturns","1"
"401404010","Oregon State","Pac-12","away","28","passingTDs","2"
"401404010","Oregon State","Pac-12","away","28","kickReturnYards","22"
"401404010","Oregon State","Pac-12","away","28","kickReturnTDs","0"
"401404010","Oregon State","Pac-12","away","28","kickReturns","1"
"401404010","Oregon State","Pac-12","away","28","kickingPoints","4"
"401404010","Oregon State","Pac-12","away","28","interceptionYards","0"
"401404010","Oregon State","Pac-12","away","28","interceptionTDs","0"
"401404010","Oregon State","Pac-12","away","28","passesIntercepted","1"
"401404010","Oregon State","Pac-12","away","28","tacklesForLoss","2"
"401404010","Oregon State","Pac-12","away","28","defensiveTDs","0"
"401404010","Oregon State","Pac-12","away","28","tackles","27"
"401404010","Oregon State","Pac-12","away","28","sacks","1"
"401404010","Oregon State","Pac-12","away","28","qbHurries","1"
"401404010","Oregon State","Pac-12","away","28","passesDeflected","5"
"401404010","Oregon State","Pac-12","away","28","possessionTime","33:42"
"401404010","Oregon State","Pac-12","away","28","interceptions","0"
"401404010","Oregon State","Pac-12","away","28","fumblesLost","0"
"401404010","Oregon State","Pac-12","away","28","turnovers","0"
"401404010","Oregon State","Pac-12","away","28","totalPenaltiesYards","9-90"
"401404010","Oregon State","Pac-12","away","28","yardsPerRushAttempt","4.8"
"401404010","Oregon State","Pac-12","away","28","rushingAttempts","40"
"401404010","Oregon State","Pac-12","away","28","rushingYards","192"
"401404010","Oregon State","Pac-12","away","28","yardsPerPass","8.6"
"401404010","Oregon State","Pac-12","away","28","completionAttempts","20-29"
"401404010","Oregon State","Pac-12","away","28","netPassingYards","250"
"401404010","Oregon State","Pac-12","away","28","totalYards","442"
"401404010","Oregon State","Pac-12","away","28","fourthDownEff","2-2"
"401404010","Oregon State","Pac-12","away","28","thirdDownEff","4-13"
"401404010","Oregon State","Pac-12","away","28","firstDowns","23"
"401403980","USC","Pac-12","away","41","rushingTDs","1"
"401403980","USC","Pac-12","away","41","puntReturnYards","-3"
"401403980","USC","Pac-12","away","41","puntReturnTDs","0"
"401403980","USC","Pac-12","away","41","puntReturns","1"
"401403980","USC","Pac-12","away","41","passingTDs","4"
"401403980","USC","Pac-12","away","41","kickingPoints","11"
"401403980","USC","Pac-12","away","41","interceptionYards","49"
"401403980","USC","Pac-12","away","41","interceptionTDs","0"
"401403980","USC","Pac-12","away","41","passesIntercepted","2"
"401403980","USC","Pac-12","away","41","fumblesRecovered","4"
"401403980","USC","Pac-12","away","41","totalFumbles","1"
"401403980","USC","Pac-12","away","41","tacklesForLoss","12"
"401403980","USC","Pac-12","away","41","defensiveTDs","0"
"401403980","USC","Pac-12","away","41","tackles","48"
"401403980","USC","Pac-12","away","41","sacks","5"
"401403980","USC","Pac-12","away","41","qbHurries","1"
"401403980","USC","Pac-12","away","41","passesDeflected","4"
"401403980","USC","Pac-12","away","41","possessionTime","30:33"
"401403980","USC","Pac-12","away","41","interceptions","0"
"401403980","USC","Pac-12","away","41","fumblesLost","0"
"401403980","USC","Pac-12","away","41","turnovers","0"
"401403980","USC","Pac-12","away","41","totalPenaltiesYards","9-104"
"401403980","USC","Pac-12","away","41","yardsPerRushAttempt","4.6"
"401403980","USC","Pac-12","away","41","rushingAttempts","36"
"401403980","USC","Pac-12","away","41","rushingYards","164"
"401403980","USC","Pac-12","away","41","yardsPerPass","12.6"
"401403980","USC","Pac-12","away","41","completionAttempts","20-27"
"401403980","USC","Pac-12","away","41","netPassingYards","341"
"401403980","USC","Pac-12","away","41","totalYards","505"
"401403980","USC","Pac-12","away","41","fourthDownEff","0-0"
"401403980","USC","Pac-12","away","41","thirdDownEff","3-8"
"401403980","USC","Pac-12","away","41","firstDowns","25"
"401403980","Stanford","Pac-12","home","28","rushingTDs","3"
"401403980","Stanford","Pac-12","home","28","passingTDs","1"
"401403980","Stanford","Pac-12","home","28","kickReturnYards","90"
"401403980","Stanford","Pac-12","home","28","kickReturnTDs","0"
"401403980","Stanford","Pac-12","home","28","kickReturns","4"
"401403980","Stanford","Pac-12","home","28","kickingPoints","4"
"401403980","Stanford","Pac-12","home","28","fumblesRecovered","0"
"401403980","Stanford","Pac-12","home","28","totalFumbles","2"
"401403980","Stanford","Pac-12","home","28","tacklesForLoss","5"
"401403980","Stanford","Pac-12","home","28","defensiveTDs","0"
"401403980","Stanford","Pac-12","home","28","tackles","38"
"401403980","Stanford","Pac-12","home","28","sacks","3"
"401403980","Stanford","Pac-12","home","28","qbHurries","3"
"401403980","Stanford","Pac-12","home","28","passesDeflected","1"
"401403980","Stanford","Pac-12","home","28","possessionTime","29:27"
"401403980","Stanford","Pac-12","home","28","interceptions","2"
"401403980","Stanford","Pac-12","home","28","fumblesLost","2"
"401403980","Stanford","Pac-12","home","28","turnovers","4"
"401403980","Stanford","Pac-12","home","28","totalPenaltiesYards","5-42"
"401403980","Stanford","Pac-12","home","28","yardsPerRushAttempt","4.9"
"401403980","Stanford","Pac-12","home","28","rushingAttempts","45"
"401403980","Stanford","Pac-12","home","28","rushingYards","221"
"401403980","Stanford","Pac-12","home","28","yardsPerPass","6.3"
"401403980","Stanford","Pac-12","home","28","completionAttempts","20-35"
"401403980","Stanford","Pac-12","home","28","netPassingYards","220"
"401403980","Stanford","Pac-12","home","28","totalYards","441"
"401403980","Stanford","Pac-12","home","28","fourthDownEff","3-5"
"401403980","Stanford","Pac-12","home","28","thirdDownEff","5-13"
"401403980","Stanford","Pac-12","home","28","firstDowns","33"
"401404001","Washington","Pac-12","home","40","rushingTDs","2"
"401404001","Washington","Pac-12","home","40","puntReturnYards","10"
"401404001","Washington","Pac-12","home","40","puntReturnTDs","0"
"401404001","Washington","Pac-12","home","40","puntReturns","2"
"401404001","Washington","Pac-12","home","40","passingTDs","2"
"401404001","Washington","Pac-12","home","40","kickingPoints","16"
"401404001","Washington","Pac-12","home","40","interceptionYards","0"
"401404001","Washington","Pac-12","home","40","interceptionTDs","0"
"401404001","Washington","Pac-12","home","40","passesIntercepted","1"
"401404001","Washington","Pac-12","home","40","fumblesRecovered","2"
"401404001","Washington","Pac-12","home","40","totalFumbles","1"
"401404001","Washington","Pac-12","home","40","tacklesForLoss","10"
"401404001","Washington","Pac-12","home","40","defensiveTDs","0"
"401404001","Washington","Pac-12","home","40","tackles","45"
"401404001","Washington","Pac-12","home","40","sacks","8"
"401404001","Washington","Pac-12","home","40","qbHurries","0"
"401404001","Washington","Pac-12","home","40","passesDeflected","3"
"401404001","Washington","Pac-12","home","40","possessionTime","33:30"
"401404001","Washington","Pac-12","home","40","interceptions","0"
"401404001","Washington","Pac-12","home","40","fumblesLost","0"
"401404001","Washington","Pac-12","home","40","turnovers","0"
"401404001","Washington","Pac-12","home","40","totalPenaltiesYards","5-32"
"401404001","Washington","Pac-12","home","40","yardsPerRushAttempt","5.3"
"401404001","Washington","Pac-12","home","40","rushingAttempts","32"
"401404001","Washington","Pac-12","home","40","rushingYards","169"
"401404001","Washington","Pac-12","home","40","yardsPerPass","8.4"
"401404001","Washington","Pac-12","home","40","completionAttempts","22-37"
"401404001","Washington","Pac-12","home","40","netPassingYards","309"
"401404001","Washington","Pac-12","home","40","totalYards","478"
"401404001","Washington","Pac-12","home","40","fourthDownEff","1-1"
"401404001","Washington","Pac-12","home","40","thirdDownEff","6-15"
"401404001","Washington","Pac-12","home","40","firstDowns","23"
"401404001","Stanford","Pac-12","away","22","rushingTDs","0"
"401404001","Stanford","Pac-12","away","22","puntReturnYards","8"
"401404001","Stanford","Pac-12","away","22","puntReturnTDs","0"
"401404001","Stanford","Pac-12","away","22","puntReturns","2"
"401404001","Stanford","Pac-12","away","22","passingTDs","3"
"401404001","Stanford","Pac-12","away","22","kickReturnYards","106"
"401404001","Stanford","Pac-12","away","22","kickReturnTDs","0"
"401404001","Stanford","Pac-12","away","22","kickReturns","6"
"401404001","Stanford","Pac-12","away","22","kickingPoints","2"
"401404001","Stanford","Pac-12","away","22","fumblesRecovered","0"
"401404001","Stanford","Pac-12","away","22","totalFumbles","2"
"401404001","Stanford","Pac-12","away","22","tacklesForLoss","4"
"401404001","Stanford","Pac-12","away","22","defensiveTDs","0"
"401404001","Stanford","Pac-12","away","22","tackles","36"
"401404001","Stanford","Pac-12","away","22","sacks","0"
"401404001","Stanford","Pac-12","away","22","qbHurries","0"
"401404001","Stanford","Pac-12","away","22","passesDeflected","3"
"401404001","Stanford","Pac-12","away","22","possessionTime","26:30"
"401404001","Stanford","Pac-12","away","22","interceptions","1"
"401404001","Stanford","Pac-12","away","22","fumblesLost","2"
"401404001","Stanford","Pac-12","away","22","turnovers","3"
"401404001","Stanford","Pac-12","away","22","totalPenaltiesYards","2-23"
"401404001","Stanford","Pac-12","away","22","yardsPerRushAttempt","2.4"
"401404001","Stanford","Pac-12","away","22","rushingAttempts","36"
"401404001","Stanford","Pac-12","away","22","rushingYards","86"
"401404001","Stanford","Pac-12","away","22","yardsPerPass","11.0"
"401404001","Stanford","Pac-12","away","22","completionAttempts","17-26"
"401404001","Stanford","Pac-12","away","22","netPassingYards","286"
